calBP,PrDens,PerCap,lo,hi,logFit3,PhaseID,CompID,BRMspd,MeanFCRArea
1709,0.217410043,-0.000215703,0.208015263,0.297999444,0.241402711,Intensification,Component III,0.092246848,2.74
1708,0.217359271,-0.000233559,0.208588762,0.298312712,0.241557405,Intensification,Component III,0.092198392,2.74
1707,0.217299175,-0.000276521,0.208444953,0.299127122,0.241712043,Intensification,Component III,0.092144188,2.74
1706,0.21723506,-0.000295096,0.208274676,0.299980409,0.241866623,Intensification,Component III,0.092086039,2.74
1705,0.217165933,-0.000318265,0.208144753,0.300803874,0.242021144,Intensification,Component III,0.092023912,2.74
1704,0.217093222,-0.000334872,0.208422988,0.301611831,0.242175607,Intensification,Component III,0.091959749,2.74
1703,0.217013126,-0.000369017,0.208054382,0.302294454,0.24233001,Intensification,Component III,0.091892541,2.74
1702,0.216925533,-0.000403711,0.207772749,0.303009357,0.242484352,Intensification,Component III,0.091825538,2.74
1701,0.21683062,-0.000437635,0.207778354,0.303541265,0.242638634,Intensification,Component III,0.091755837,2.74
1700,0.21672845,-0.000471307,0.207731828,0.303583336,0.242792855,Intensification,Component III,0.091684692,2.74
1699,0.216623859,-0.000482706,0.207585335,0.303966276,0.242947014,Intensification,Component III,0.09161079,2.74
1698,0.216518309,-0.00048737,0.207466144,0.304337495,0.24310111,Intensification,Component III,0.091532943,2.74
1697,0.216415314,-0.000475801,0.207293282,0.304689235,0.243255143,Intensification,Component III,0.091449094,2.74
1696,0.216324935,-0.000417706,0.207240045,0.305019892,0.243409112,Intensification,Component III,0.091357387,2.74
1695,0.216242154,-0.000382744,0.207032269,0.305467657,0.243563017,Intensification,Component III,0.091254751,2.74
1694,0.216173278,-0.000318563,0.206766955,0.305855313,0.243716857,Intensification,Component III,0.091144176,2.74
1693,0.216117593,-0.000257626,0.20668499,0.306451379,0.243870631,Intensification,Component III,0.091027621,2.74
1692,0.216075371,-0.000195384,0.206322483,0.306883777,0.244024339,Intensification,Component III,0.090906211,2.74
1691,0.216044897,-0.000141043,0.206066605,0.308074677,0.244177981,Intensification,Component III,0.090783417,2.74
1690,0.216022744,-0.000102547,0.205802389,0.30828876,0.244331555,Intensification,Component III,0.090656938,2.74
1689,0.216009275,-6.24E-05,0.205565581,0.308537523,0.244485061,Intensification,Component III,0.090530725,2.74
1688,0.216008556,-3.33E-06,0.20531917,0.309391615,0.244638499,Intensification,Component III,0.090402252,2.74
1687,0.216017954,4.35E-05,0.205315033,0.310094836,0.244791868,Intensification,Component III,0.090270493,2.74
1686,0.216040861,0.000106037,0.20530379,0.31065774,0.244945167,Intensification,Component III,0.090136453,2.74
1685,0.216073984,0.000153305,0.205282915,0.311448154,0.245098397,Intensification,Component III,0.090000483,2.74
1684,0.216117618,0.000201922,0.205246356,0.312143068,0.245251555,Intensification,Component III,0.089866154,2.74
1683,0.216171099,0.000247431,0.205192881,0.312490497,0.245404642,Intensification,Component III,0.089737822,2.74
1682,0.216237905,0.000308993,0.205113312,0.313430036,0.245557657,Intensification,Component III,0.089618416,2.74
1681,0.216311207,0.000338931,0.205023627,0.314281335,0.245710599,Intensification,Component III,0.089512323,2.74
1680,0.216387846,0.000354239,0.204918626,0.315044258,0.245863469,Intensification,Component III,0.089417131,2.74
1679,0.21647087,0.000383607,0.204557221,0.315715094,0.246016264,Intensification,Component III,0.089333651,2.74
1678,0.216554363,0.000385626,0.204350765,0.316222441,0.246168986,Intensification,Component III,0.08926185,2.74
1677,0.216644062,0.000414122,0.204316026,0.316819796,0.246321632,Intensification,Component III,0.089200876,2.74
1676,0.216739585,0.000440828,0.20394527,0.317362022,0.246474203,Intensification,Component III,0.089151246,2.74
1675,0.216843215,0.000478014,0.204257482,0.318315757,0.246626699,Intensification,Component III,0.08911185,2.74
1674,0.216959611,0.00053663,0.204333623,0.318805981,0.246779117,Intensification,Component III,0.089083158,2.74
1673,0.217082047,0.000564168,0.20431328,0.319250668,0.246931459,Intensification,Component III,0.089060694,2.74
1672,0.217211993,0.000598425,0.204178991,0.319701869,0.247083723,Intensification,Component III,0.08904788,2.74
1671,0.217349663,0.000633607,0.204073139,0.320148441,0.247235909,Intensification,Component III,0.089044116,2.74
1670,0.217493923,0.000663503,0.204114816,0.320593954,0.247388016,Intensification,Component III,0.089048835,2.74
1669,0.217645865,0.000698359,0.204421169,0.321024738,0.247540043,Intensification,Component III,0.089058205,2.74
1668,0.217803904,0.000725864,0.204701757,0.321448378,0.247691991,Intensification,Component III,0.089079793,2.74
1667,0.217968831,0.000756942,0.20477488,0.322080364,0.247843858,Intensification,Component III,0.089109273,2.74
1666,0.218143698,0.000801933,0.20450571,0.322658487,0.247995644,Intensification,Component III,0.089153508,2.74
1665,0.218326271,0.000836592,0.204247051,0.323085471,0.248147349,Intensification,Component III,0.089207713,2.74
1664,0.218515692,0.000867227,0.204136612,0.323441397,0.248298971,Intensification,Component III,0.089270862,2.74
1663,0.218710381,0.000890566,0.204533757,0.323753233,0.248450511,Intensification,Component III,0.089341356,2.74
1662,0.218907242,0.000899694,0.204720989,0.324188124,0.248601968,Intensification,Component III,0.089417703,2.74
1661,0.219102451,0.000891347,0.204627781,0.324620626,0.24875334,Intensification,Component III,0.089496993,2.74
1660,0.219293259,0.000870479,0.204992321,0.32513785,0.248904629,Intensification,Component III,0.089577269,2.74
1659,0.219475006,0.000828442,0.204470036,0.325412982,0.249055832,Intensification,Component III,0.089659828,2.74
1658,0.219648201,0.000788825,0.204236865,0.325661324,0.24920695,Intensification,Component III,0.089743491,2.74
1657,0.219811937,0.000745166,0.204546438,0.325885604,0.249357982,Intensification,Component III,0.089827398,2.74
1656,0.219965072,0.000696424,0.20487054,0.326078281,0.249508927,Intensification,Component III,0.089910945,2.74
1655,0.220106506,0.000642777,0.205136945,0.326133382,0.249659785,Intensification,Component III,0.089993837,2.74
1654,0.220236477,0.000590314,0.205039045,0.325817686,0.249810556,Intensification,Component III,0.090076729,2.74
1653,0.220358673,0.000554687,0.204921509,0.325902627,0.249961238,Intensification,Component III,0.090159384,2.74
1652,0.220469035,0.000500704,0.204789055,0.32605625,0.250111832,Intensification,Component III,0.090241655,2.74
1651,0.220567462,0.000446345,0.20464368,0.326186725,0.250262336,Intensification,Component III,0.090322868,2.74
1650,0.220657743,0.000409227,0.204759253,0.326296223,0.250412751,Intensification,Component III,0.090402172,2.74
1649,0.220736525,0.000356969,0.204955843,0.326377514,0.250563075,Intensification,Component III,0.090478854,2.74
1648,0.220805259,0.000311335,0.205330908,0.326432229,0.250713308,Intensification,Component III,0.09055395,2.74
1647,0.220865031,0.000270663,0.205656184,0.32647026,0.25086345,Intensification,Component III,0.090629468,2.74
1646,0.220913236,0.000218233,0.205998616,0.326482338,0.2510135,Intensification,Component III,0.090707043,2.74
1645,0.220953347,0.000181551,0.206169662,0.32648838,0.251163458,Intensification,Component III,0.090786479,2.74
1644,0.220982236,0.000130738,0.206227383,0.326458706,0.251313322,Intensification,Component III,0.090867133,2.74
1643,0.221003358,9.56E-05,0.206280391,0.326401066,0.251463093,Intensification,Component III,0.090949296,2.74
1642,0.221016097,5.76E-05,0.206324921,0.326335141,0.25161277,Intensification,Component III,0.091031855,2.74
1641,0.221023052,3.15E-05,0.206361728,0.326267074,0.251762353,Intensification,Component III,0.091113767,2.74
1640,0.221024203,5.21E-06,0.206390864,0.326180043,0.25191184,Intensification,Component III,0.091193057,2.74
1639,0.221022239,-8.89E-06,0.206413614,0.325868781,0.252061232,Intensification,Component III,0.091268998,2.74
1638,0.221019044,-1.45E-05,0.206439328,0.32585955,0.252210527,Intensification,Component III,0.091340893,2.74
1637,0.22101553,-1.59E-05,0.206460759,0.325971069,0.252359726,Intensification,Component III,0.091405856,2.74
1636,0.22101219,-1.51E-05,0.206477489,0.325946177,0.252508827,Intensification,Component III,0.091465244,2.74
1635,0.221009241,-1.33E-05,0.206490498,0.3259165,0.252657831,Intensification,Component III,0.091518545,2.74
1634,0.221006872,-1.07E-05,0.206500175,0.325894716,0.252806737,Intensification,Component III,0.091565679,2.74
1633,0.221005316,-7.04E-06,0.206507349,0.325878952,0.252955544,Intensification,Component III,0.091606297,2.74
1632,0.221004203,-5.04E-06,0.206513415,0.325865722,0.253104252,Intensification,Component III,0.091643349,2.74
1631,0.221003581,-2.81E-06,0.206518548,0.325854675,0.253252859,Intensification,Component III,0.091673456,2.74
1630,0.221002986,-2.69E-06,0.206523707,0.325843503,0.253401367,Intensification,Component III,0.091703563,2.74
1629,0.221001578,-6.37E-06,0.206531369,0.32582631,0.253549774,Intensification,Component III,0.091730304,2.74
1628,0.220999435,-9.70E-06,0.206579468,0.325802665,0.25369808,Intensification,Component III,0.091760779,2.74
1627,0.220996362,-1.39E-05,0.206730585,0.325768011,0.253846283,Intensification,Component III,0.091798575,2.74
1626,0.220992517,-1.74E-05,0.206690335,0.325717802,0.253994385,Intensification,Component III,0.091846839,2.74
1625,0.220988154,-1.97E-05,0.206588742,0.325976346,0.254142384,Intensification,Component III,0.091904769,2.74
1624,0.220983592,-2.06E-05,0.206611618,0.326350526,0.254290279,Intensification,Component III,0.091973834,2.74
1623,0.220980909,-1.21E-05,0.206640036,0.32678015,0.254438071,Intensification,Component III,0.092051706,2.74
1622,0.220979656,-5.67E-06,0.206674959,0.327083694,0.254585758,Intensification,Component III,0.092134331,2.74
1621,0.220980779,5.08E-06,0.206732388,0.32701847,0.25473334,Intensification,Component III,0.092220739,2.74
1620,0.220985375,2.08E-05,0.206796511,0.326928509,0.254880818,Intensification,Component III,0.092307836,2.74
1619,0.220994484,4.12E-05,0.206886353,0.326819683,0.255028189,Intensification,Component III,0.092394846,2.74
1618,0.221007415,5.85E-05,0.207225027,0.326701664,0.255175455,Intensification,Component III,0.09248119,2.74
1617,0.22102377,7.40E-05,0.207811459,0.326545602,0.255322613,Intensification,Component III,0.092567534,2.74
1616,0.221046715,0.000103808,0.207831219,0.326159259,0.255469664,Intensification,Component III,0.092652898,2.74
1615,0.221074502,0.000125698,0.207813057,0.325853704,0.255616608,Intensification,Component III,0.092738262,2.74
1614,0.221107315,0.000148416,0.207920867,0.325546294,0.255763443,Intensification,Component III,0.09282325,2.74
1613,0.221146361,0.000176579,0.208460363,0.325246471,0.25591017,Intensification,Component III,0.092905948,2.74
1612,0.221191787,0.000205386,0.208527374,0.325315044,0.256056787,Intensification,Component III,0.092988806,2.74
1611,0.2212434,0.000233317,0.208525278,0.325581015,0.256203295,Intensification,Component III,0.093071258,2.74
1610,0.221298172,0.00024753,0.208855989,0.325716645,0.256349693,Intensification,Component III,0.093153648,2.74
1609,0.221358449,0.000272342,0.208791263,0.326125026,0.25649598,Intensification,Component III,0.093235862,2.74
1608,0.221421179,0.000283347,0.208192368,0.326436137,0.256642156,Intensification,Component III,0.09331801,2.74
1607,0.221489862,0.000310145,0.208256725,0.326895713,0.25678822,Intensification,Component III,0.09339981,2.74
1606,0.221562077,0.000325989,0.208612742,0.327349012,0.256934173,Intensification,Component III,0.09347824,2.74
1605,0.221641517,0.00035848,0.208955651,0.327277805,0.257080013,Intensification,Component III,0.093554976,2.74
1604,0.221725274,0.000377823,0.209289653,0.327116766,0.25722574,Intensification,Component III,0.093630294,2.74
1603,0.221817119,0.000414144,0.209204643,0.326976858,0.257371353,Intensification,Component III,0.093700467,2.74
1602,0.221917889,0.00045419,0.208995683,0.32704276,0.257516853,Intensification,Component III,0.093766391,2.74
1601,0.222026399,0.000488842,0.208761362,0.326857071,0.257662238,Intensification,Component III,0.093823616,2.74
1600,0.222142657,0.000523487,0.208501394,0.326838699,0.257807509,Intensification,Component III,0.093875789,2.74
1599,0.222262156,0.000537795,0.208238055,0.326815551,0.257952664,Intensification,Component III,0.093922906,2.74
1598,0.222380282,0.000531328,0.207995881,0.327536798,0.258097703,Intensification,Component III,0.093968583,2.74
1597,0.222496211,0.000521176,0.207883646,0.328477653,0.258242627,Intensification,Component III,0.09401504,2.74
1596,0.22260095,0.000470632,0.207892129,0.329376458,0.258387433,Intensification,Component III,0.094062603,2.74
1595,0.222696782,0.000430419,0.207737894,0.329777544,0.258532123,Intensification,Component III,0.094109735,2.74
1594,0.222780685,0.000376687,0.207695642,0.329513971,0.258676695,Intensification,Component III,0.094161058,2.74
1593,0.222853367,0.000326196,0.207837151,0.329205068,0.258821149,Intensification,Component III,0.094216047,2.74
1592,0.222915131,0.000277111,0.207966126,0.328833529,0.258965484,Intensification,Component III,0.094274898,2.74
1591,0.222970868,0.000250009,0.208020924,0.328427251,0.259109701,Intensification,Component III,0.094339057,2.74
1590,0.22302426,0.000239427,0.208088265,0.328001581,0.259253798,Intensification,Component III,0.09440963,2.74
1589,0.223076409,0.000233798,0.208145223,0.327566235,0.259397776,Intensification,Component III,0.094479559,2.74
1588,0.223122487,0.000206539,0.208026891,0.327796782,0.259541633,Intensification,Component III,0.094552988,2.74
1587,0.223164813,0.00018968,0.207906467,0.328220367,0.25968537,Intensification,Component III,0.09462759,2.74
1586,0.223199989,0.000157609,0.207765951,0.328590257,0.259828985,Intensification,Component III,0.094701017,2.74
1585,0.223228873,0.000129402,0.207893122,0.328890496,0.259972479,Intensification,Component III,0.094772761,2.74
1584,0.223254454,0.000114586,0.20762607,0.329403493,0.260115851,Intensification,Component III,0.094840013,2.74
1583,0.223282002,0.000123389,0.208098375,0.329141156,0.260259101,Intensification,Component III,0.094902247,2.74
1582,0.22331294,0.000138547,0.208758828,0.32916304,0.260402228,Intensification,Component III,0.094959059,2.74
1581,0.223357286,0.000198566,0.20923113,0.32986834,0.260545231,Intensification,Component III,0.095013056,2.74
1580,0.223415264,0.000259538,0.209524017,0.330583036,0.260688111,Intensification,Component III,0.095060745,2.74
1579,0.22348668,0.000319604,0.209850234,0.330921891,0.260830867,Intensification,Component III,0.095108905,2.74
1578,0.223570949,0.000376998,0.210271407,0.330267843,0.260973498,Intensification,Component III,0.095154171,2.74
1577,0.223663245,0.000412737,0.210730399,0.331218779,0.261116004,Intensification,Component III,0.095199437,2.74
1576,0.223765491,0.00045704,0.211228299,0.331100586,0.261258385,Intensification,Component III,0.095244103,2.74
1575,0.223877054,0.000498445,0.211778796,0.330591086,0.26140064,Intensification,Component III,0.095292246,2.74
1574,0.223998499,0.000542317,0.211712738,0.330494151,0.261542769,Intensification,Component III,0.09534431,2.74
1573,0.224123368,0.0005573,0.211627359,0.33046812,0.261684771,Intensification,Component III,0.095400671,2.74
1572,0.22426163,0.00061671,0.211940295,0.330600915,0.261826646,Intensification,Component III,0.095459392,2.74
1571,0.22441768,0.000695597,0.212585975,0.330475024,0.261968394,Intensification,Component III,0.095524945,2.74
1570,0.224593888,0.000784871,0.212572173,0.330304059,0.262110014,Intensification,Component III,0.09559694,2.74
1569,0.224780854,0.000832118,0.212835848,0.33029999,0.262251505,Intensification,Component III,0.095675368,2.74
1568,0.225005104,0.000997141,0.213194295,0.330689979,0.262392868,Intensification,Component III,0.095759705,2.74
1567,0.225253832,0.001104821,0.213497232,0.330570223,0.262534102,Intensification,Component III,0.095851423,2.74
1566,0.225554672,0.00133467,0.213815642,0.33070635,0.262675206,Intensification,Component III,0.09595177,2.74
1565,0.22589273,0.00149766,0.214162198,0.330463981,0.262816181,Intensification,Component III,0.096056883,2.74
1564,0.226265787,0.001650117,0.214523417,0.330855414,0.262957025,Intensification,Component III,0.096162779,2.74
1563,0.22667138,0.001790946,0.214901949,0.33093692,0.263097738,Intensification,Component III,0.09626988,2.74
1562,0.227105637,0.001913967,0.21556811,0.330749143,0.263238321,Intensification,Component III,0.096375725,2.74
