calBP,PrDens,lo,hi,LogisticFit,PhaseID,CompID,BRMspd,MeanFCRArea
10107,0.015018576,0.01587492,0.023250855,0.018591811,Expansion,Component I,3.27E-06,-0.5
10106,0.015030249,0.01587197,0.023252058,0.018599569,Expansion,Component I,2.76E-06,-0.5
10105,0.015037077,0.01587049,0.023253317,0.018607326,Expansion,Component I,2.28E-06,-0.5
10104,0.01504091,0.015870695,0.02325447,0.018615083,Expansion,Component I,1.87E-06,-0.5
10103,0.015041629,0.015870536,0.023255692,0.018622839,Expansion,Component I,1.50E-06,-0.5
10102,0.015039114,0.015869657,0.02325716,0.018630595,Expansion,Component I,1.18E-06,-0.5
10101,0.015033247,0.015871052,0.023259041,0.018638351,Expansion,Component I,9.05E-07,-0.5
10100,0.015023909,0.015873245,0.023261507,0.018646106,Expansion,Component I,6.65E-07,-0.5
10099,0.01501464,0.01587529,0.023264502,0.018653861,Expansion,Component I,4.79E-07,-0.5
10098,0.015005484,0.015876689,0.02326794,0.018661616,Expansion,Component I,3.36E-07,-0.5
10097,0.014996487,0.015877269,0.023271728,0.01866937,Expansion,Component I,2.28E-07,-0.5
10096,0.014987702,0.015877638,0.023275789,0.018677124,Expansion,Component I,1.45E-07,-0.5
10095,0.014979185,0.015877751,0.023280031,0.018684877,Expansion,Component I,8.38E-08,-0.5
10094,0.014974293,0.015877595,0.023282839,0.01869263,Expansion,Component I,3.63E-08,-0.5
10093,0.014973181,0.01587724,0.023284016,0.018700382,Expansion,Component I,0,-0.5
10092,0.014975991,0.015876825,0.0232834,0.018708135,Expansion,Component I,0,-0.5
10091,0.014982841,0.015876472,0.023280864,0.018715886,Expansion,Component I,0,-0.5
10090,0.014993827,0.01587635,0.023276324,0.018723638,Expansion,Component I,0,-0.5
10089,0.015007692,0.01587632,0.023270557,0.018731388,Expansion,Component I,0,-0.5
10088,0.015024454,0.015874184,0.023263545,0.018739139,Expansion,Component I,0,-0.5
10087,0.015044132,0.015871751,0.023255271,0.018746889,Expansion,Component I,0,-0.5
10086,0.015066733,0.015868658,0.023248548,0.018754639,Expansion,Component I,0,-0.5
10085,0.015092264,0.015865324,0.0232487,0.018762388,Expansion,Component I,0,-0.5
10084,0.015117778,0.015862067,0.023248854,0.018770137,Expansion,Component I,0,-0.5
10083,0.015143272,0.015858887,0.023249004,0.018777885,Expansion,Component I,0,-0.5
10082,0.015168743,0.015855783,0.023249157,0.018785633,Expansion,Component I,0,-0.5
10081,0.01519419,0.015849731,0.023249313,0.01879338,Expansion,Component I,0,-0.5
10080,0.01521961,0.015843026,0.023254414,0.018801127,Expansion,Component I,0,-0.5
10079,0.015241504,0.015837149,0.023262898,0.018808874,Expansion,Component I,0,-0.5
10078,0.01525986,0.015832128,0.023270152,0.01881662,Expansion,Component I,0,-0.5
10077,0.015274674,0.015827997,0.023276145,0.018824366,Expansion,Component I,0,-0.5
10076,0.015285941,0.015824781,0.023280855,0.018832111,Expansion,Component I,0,-0.5
10075,0.015293666,0.015822508,0.023284248,0.018839856,Expansion,Component I,0,-0.5
10074,0.015295704,0.015821822,0.023285348,0.0188476,Expansion,Component I,0,-0.5
10073,0.015292046,0.015822799,0.023284117,0.018855344,Expansion,Component I,0,-0.5
10072,0.015282696,0.015825476,0.023280489,0.018863087,Expansion,Component I,0,-0.5
10071,0.015267675,0.015829874,0.02327443,0.01887083,Expansion,Component I,0,-0.5
10070,0.015247014,0.015835991,0.023265896,0.018878573,Expansion,Component I,0,-0.5
10069,0.015222175,0.015843173,0.023255862,0.018886315,Expansion,Component I,0,-0.5
10068,0.01519312,0.015851322,0.023249901,0.018894056,Expansion,Component I,0,-0.5
10067,0.015159827,0.015857188,0.023249763,0.018901797,Expansion,Component I,0,-0.5
10066,0.01512229,0.015861328,0.023249681,0.018909538,Expansion,Component I,0,-0.5
10065,0.015080523,0.015865556,0.023249677,0.018917278,Expansion,Component I,0,-0.5
10064,0.015038403,0.015868778,0.023260165,0.018925018,Expansion,Component I,0,-0.5
10063,0.014996132,0.01586533,0.023278881,0.018932757,Expansion,Component I,0,-0.5
10062,0.014953811,0.015857648,0.023297697,0.018940495,Expansion,Component I,0,-0.5
10061,0.01491176,0.01584854,0.023303895,0.018948233,Expansion,Component I,0,-0.5
10060,0.014870204,0.015838095,0.023305274,0.018955971,Expansion,Component I,0,-0.5
10059,0.014830182,0.015827417,0.023306377,0.018963708,Expansion,Component I,0,-0.5
10058,0.014791828,0.015816026,0.023307212,0.018971445,Expansion,Component I,0,-0.5
10057,0.014755261,0.015804018,0.023307794,0.018979181,Expansion,Component I,0,-0.5
10056,0.014720592,0.015791516,0.023307882,0.018986916,Expansion,Component I,0,-0.5
10055,0.014687914,0.015778645,0.02330765,0.018994651,Expansion,Component I,0,-0.5
10054,0.014655733,0.015765843,0.023307342,0.019002386,Expansion,Component I,0,-0.5
10053,0.014624068,0.015760781,0.023306951,0.01901012,Expansion,Component I,0,-0.5
10052,0.014592934,0.015758533,0.023306486,0.019017853,Expansion,Component I,0,-0.5
10051,0.014562349,0.015756391,0.023305923,0.019025586,Expansion,Component I,0,-0.5
10050,0.014532331,0.015754335,0.023305255,0.019033319,Expansion,Component I,0,-0.5
10049,0.014502227,0.01575259,0.023304644,0.019041051,Expansion,Component I,0,-0.5
10048,0.01447206,0.015738855,0.0233041,0.019048782,Expansion,Component I,0,-0.5
10047,0.014441852,0.015721896,0.023303616,0.019056513,Expansion,Component I,0,-0.5
10046,0.014411627,0.015705166,0.02330321,0.019064243,Expansion,Component I,0,-0.5
10045,0.014381406,0.015696938,0.023302892,0.019071973,Expansion,Component I,0,-0.5
10044,0.014348327,0.015698125,0.023302855,0.019079702,Expansion,Component I,0,-0.5
10043,0.014312429,0.015699959,0.023303129,0.019087431,Expansion,Component I,0,-0.5
10042,0.014273768,0.015702692,0.023303706,0.019095159,Expansion,Component I,0,-0.5
10041,0.014232414,0.015705931,0.02330457,0.019102886,Expansion,Component I,0,-0.5
10040,0.014188447,0.015709631,0.023307208,0.019110613,Expansion,Component I,0,-0.5
10039,0.014139091,0.015713972,0.023317712,0.019118339,Expansion,Component I,0,-0.5
10038,0.014084488,0.015699902,0.023335252,0.019126065,Expansion,Component I,0,-0.5
10037,0.014024819,0.015676859,0.023343169,0.019133791,Expansion,Component I,0,-0.5
10036,0.013960296,0.015664567,0.023352525,0.019141515,Expansion,Component I,0,-0.5
10035,0.013891149,0.015673064,0.023364397,0.019149239,Expansion,Component I,0,-0.5
10034,0.013817854,0.015660324,0.023375312,0.019156963,Expansion,Component I,0,-0.5
10033,0.013740637,0.015638817,0.023384174,0.019164686,Expansion,Component I,0,-0.5
10032,0.013659727,0.015617112,0.023375723,0.019172408,Expansion,Component I,0,-0.5
10031,0.01357535,0.015616142,0.023389353,0.01918013,Expansion,Component I,0,-0.5
10030,0.013487725,0.015593081,0.023352847,0.019187851,Expansion,Component I,0,-0.5
10029,0.013398726,0.015568557,0.023311664,0.019195572,Expansion,Component I,0,-0.5
10028,0.013308408,0.015538117,0.023292219,0.019203292,Expansion,Component I,0,-0.5
10027,0.013216827,0.015515231,0.023286354,0.019211011,Expansion,Component I,0,-0.5
10026,0.013124036,0.015505497,0.023278909,0.01921873,Expansion,Component I,0,-0.5
10025,0.013030086,0.015481737,0.023268536,0.019226448,Expansion,Component I,0,-0.5
10024,0.012939035,0.015458285,0.023236599,0.019234166,Expansion,Component I,0,-0.5
10023,0.012850947,0.015471208,0.023228035,0.019241883,Expansion,Component I,0,-0.5
10022,0.012765888,0.015466642,0.02321834,0.019249599,Intensification,Component I,0,0.16
10021,0.01268392,0.015446078,0.023211158,0.019257315,Intensification,Component I,0,0.16
10020,0.012605106,0.015423978,0.023194378,0.01926503,Intensification,Component I,0,0.16
10019,0.012534243,0.015404069,0.02318901,0.019272745,Intensification,Component I,0,0.16
10018,0.012471609,0.015386477,0.0231855,0.019280459,Intensification,Component I,0,0.16
10017,0.012417552,0.015371516,0.023178799,0.019288172,Intensification,Component I,0,0.16
10016,0.01237239,0.01537755,0.023173142,0.019295885,Intensification,Component I,0,0.16
10015,0.012336408,0.015383544,0.023168671,0.019303597,Intensification,Component I,0,0.16
10014,0.012311523,0.015387834,0.023165584,0.019311308,Intensification,Component I,0,0.16
10013,0.012297882,0.015390199,0.023163994,0.019319019,Intensification,Component I,0,0.16
10012,0.012295557,0.015390574,0.023163916,0.019326729,Intensification,Component I,0,0.16
10011,0.012304548,0.01538895,0.02316533,0.019334438,Intensification,Component I,0,0.16
10010,0.012324778,0.015385422,0.023168136,0.019342147,Intensification,Component I,0,0.16
10009,0.012353032,0.015380727,0.023171684,0.019349855,Intensification,Component I,0,0.16
10008,0.012389066,0.015377087,0.023175962,0.019357563,Intensification,Component I,0,0.16
10007,0.012432606,0.01537553,0.023180957,0.01936527,Intensification,Component I,0,0.16
10006,0.01248335,0.015389793,0.023186617,0.019372976,Intensification,Component I,0,0.16
10005,0.01254097,0.015406171,0.023190856,0.019380681,Intensification,Component I,0,0.16
10004,0.012600038,0.015423046,0.023190692,0.019388386,Intensification,Component I,0,0.16
10003,0.012660538,0.015440416,0.023206308,0.01939609,Intensification,Component I,0,0.16
10002,0.012722456,0.015457858,0.023212697,0.019403794,Intensification,Component I,0,0.16
10001,0.012785774,0.015473417,0.023211703,0.019411497,Intensification,Component I,0,0.16
10000,0.012850477,0.01547871,0.023225331,0.019419199,Intensification,Component I,0,0.16
9999,0.012912179,0.015469798,0.023230537,0.0194269,Intensification,Component I,0,0.16
9998,0.012970769,0.015476164,0.023234526,0.019434601,Intensification,Component I,0,0.16
9997,0.013026135,0.015488312,0.023249114,0.019442301,Intensification,Component I,0,0.16
9996,0.013078166,0.015497239,0.023249952,0.019450001,Intensification,Component I,0,0.16
9995,0.013126747,0.015514469,0.023250495,0.0194577,Intensification,Component I,0,0.16
9994,0.013170127,0.015530446,0.023250803,0.019465398,Intensification,Component I,0,0.16
9993,0.013208146,0.015544671,0.023250298,0.019473095,Intensification,Component I,0,0.16
9992,0.013240665,0.015557336,0.023249605,0.019480792,Intensification,Component I,0,0.16
9991,0.013267564,0.015568634,0.023248869,0.019488488,Intensification,Component I,0,0.16
9990,0.013288744,0.015578119,0.023248109,0.019496183,Intensification,Component I,0,0.16
9989,0.013306112,0.01558622,0.023247365,0.019503877,Intensification,Component I,0,0.16
9988,0.013319646,0.015592904,0.02324665,0.019511571,Intensification,Component I,0,0.16
9987,0.013329327,0.015598122,0.023250232,0.019519264,Intensification,Component I,0,0.16
9986,0.013335146,0.015598894,0.023252552,0.019526957,Intensification,Component I,0,0.16
9985,0.013337096,0.01559948,0.023252838,0.019534648,Intensification,Component I,0,0.16
9984,0.013338058,0.015599961,0.023252716,0.019542339,Intensification,Component I,0,0.16
9983,0.013338021,0.015600346,0.023252177,0.01955003,Intensification,Component I,0,0.16
9982,0.013336978,0.015600643,0.023251217,0.019557719,Intensification,Component I,0,0.16
9981,0.01333492,0.015600855,0.023249819,0.019565408,Intensification,Component I,0,0.16
9980,0.013331841,0.01560098,0.023247986,0.019573096,Intensification,Component I,0,0.16
9979,0.013331042,0.015601132,0.023247339,0.019580783,Intensification,Component I,0,0.16
9978,0.013332528,0.015601301,0.023247892,0.01958847,Intensification,Component I,0,0.16
9977,0.013336297,0.015601478,0.023249653,0.019596156,Intensification,Component I,0,0.16
9976,0.013342344,0.015601656,0.023252639,0.019603841,Intensification,Component I,0,0.16
9975,0.01335066,0.015606482,0.023256866,0.019611525,Intensification,Component I,0,0.16
9974,0.013363495,0.015610864,0.02326355,0.019619209,Intensification,Component I,0,0.16
9973,0.013380822,0.015614589,0.023272708,0.019626891,Intensification,Component I,0,0.16
9972,0.013402605,0.015619463,0.023284349,0.019634574,Intensification,Component I,0,0.16
9971,0.013428794,0.01562538,0.023298475,0.019642255,Intensification,Component I,0,0.16
9970,0.01345933,0.015627652,0.023298396,0.019649935,Intensification,Component I,0,0.16
9969,0.013492064,0.015634219,0.02329399,0.019657615,Intensification,Component I,0,0.16
9968,0.013526994,0.015643934,0.023288841,0.019665294,Intensification,Component I,0,0.16
9967,0.013564117,0.015654418,0.023297401,0.019672972,Intensification,Component I,0,0.16
9966,0.013603426,0.015664255,0.023311167,0.01968065,Intensification,Component I,0,0.16
9965,0.013644914,0.015674007,0.023322452,0.019688327,Intensification,Component I,0,0.16
9964,0.013685775,0.015683553,0.023318218,0.019696002,Intensification,Component I,0,0.16
9963,0.013725916,0.015692865,0.023314176,0.019703678,Intensification,Component I,0,0.16
9962,0.013765359,0.015701508,0.023309827,0.019711352,Intensification,Component I,0,0.16
9961,0.013803935,0.015709773,0.023305584,0.019719025,Intensification,Component I,0,0.16
9960,0.013841583,0.015717857,0.023301438,0.019726698,Intensification,Component I,0,0.16
9959,0.013879207,0.015716572,0.023297035,0.01973437,Intensification,Component I,0,0.16
9958,0.013916616,0.015711683,0.023292289,0.019742041,Intensification,Component I,0,0.16
9957,0.013953611,0.015707252,0.023287108,0.019749712,Intensification,Component I,0,0.16
9956,0.013989984,0.015713532,0.023281437,0.019757381,Intensification,Component I,0,0.16
9955,0.014025525,0.015719079,0.023275194,0.01976505,Intensification,Component I,0,0.16
9954,0.014063182,0.015720891,0.023267142,0.019772718,Intensification,Component I,0,0.16
9953,0.014102539,0.015724415,0.02325573,0.019780385,Intensification,Component I,0,0.16
9952,0.014143151,0.015730065,0.023249336,0.019788051,Intensification,Component I,0,0.16
9951,0.014184659,0.01574272,0.023238186,0.019795717,Intensification,Component I,0,0.16
9950,0.014226498,0.015768405,0.023225509,0.019803382,Intensification,Component I,0,0.16
9949,0.014270578,0.015783403,0.02321112,0.019811045,Intensification,Component I,0,0.16
9948,0.014316363,0.01581235,0.023199572,0.019818708,Intensification,Component I,0,0.16
9947,0.014363314,0.015843494,0.023193819,0.019826371,Intensification,Component I,0,0.16
9946,0.014410908,0.01586993,0.023187907,0.019834032,Intensification,Component I,0,0.16
9945,0.014458637,0.015899003,0.023181851,0.019841693,Intensification,Component I,0,0.16
9944,0.014508879,0.015932621,0.023176127,0.019849352,Intensification,Component I,0,0.16
9943,0.014561203,0.015970419,0.02317997,0.019857011,Intensification,Component I,0,0.16
9942,0.014615198,0.016012363,0.023166272,0.019864669,Intensification,Component I,0,0.16
9941,0.014670479,0.016058219,0.023154769,0.019872326,Intensification,Component I,0,0.16
9940,0.014726694,0.016107742,0.02315508,0.019879983,Intensification,Component I,0,0.16
9939,0.014785666,0.016156045,0.023159493,0.019887638,Intensification,Component I,0,0.16
9938,0.014847111,0.016180708,0.023177596,0.019895293,Intensification,Component I,0,0.16
9937,0.014910746,0.016201085,0.023188951,0.019902946,Intensification,Component I,0,0.16
9936,0.014976409,0.016234691,0.02319895,0.019910599,Intensification,Component I,0,0.16
9935,0.015043742,0.016269324,0.023169744,0.019918251,Intensification,Component I,0,0.16
9934,0.015113338,0.016298815,0.023135573,0.019925903,Intensification,Component I,0,0.16
9933,0.015184979,0.016326919,0.023205939,0.019933553,Intensification,Component I,0,0.16
9932,0.015258458,0.016371418,0.023228576,0.019941202,Intensification,Component I,0,0.16
9931,0.015333578,0.016425948,0.023252797,0.019948851,Intensification,Component I,0,0.16
9930,0.015410158,0.016476053,0.02327253,0.019956498,Intensification,Component I,0,0.16
9929,0.015487702,0.016520216,0.023288537,0.019964145,Intensification,Component I,0,0.16
9928,0.015566176,0.016540111,0.023301039,0.019971791,Intensification,Component I,0,0.16
9927,0.015645547,0.016554254,0.023272283,0.019979436,Intensification,Component I,0,0.16
9926,0.015725784,0.016577523,0.023300392,0.01998708,Intensification,Component I,0,0.16
9925,0.015806858,0.016617024,0.023321158,0.019994724,Intensification,Component I,0,0.16
9924,0.015887544,0.016615282,0.023345521,0.020002366,Intensification,Component I,0,0.16
9923,0.015967838,0.016631492,0.023381234,0.020010007,Intensification,Component I,0,0.16
9922,0.016047732,0.016638602,0.023412091,0.020017648,Intensification,Component I,0,0.16
9921,0.016127216,0.016653745,0.023443565,0.020025288,Intensification,Component I,0,0.16
9920,0.01620628,0.01671536,0.023482874,0.020032926,Intensification,Component I,0,0.16
9919,0.016283162,0.016738427,0.023494393,0.020040564,Intensification,Component I,0,0.16
9918,0.01635761,0.01678026,0.023523185,0.020048201,Intensification,Component I,0,0.16
9917,0.016429357,0.016822424,0.023532727,0.020055837,Intensification,Component I,0,0.16
9916,0.016498132,0.0168641,0.023539704,0.020063472,Intensification,Component I,0,0.16
9915,0.016563658,0.016893488,0.023554065,0.020071107,Intensification,Component I,0,0.16
9914,0.016624809,0.016927206,0.023567234,0.02007874,Intensification,Component I,0,0.16
9913,0.016681325,0.016963457,0.023579306,0.020086372,Intensification,Component I,0,0.16
9912,0.016732972,0.016997687,0.023590603,0.020094004,Intensification,Component I,0,0.16
9911,0.01677955,0.017001312,0.023630434,0.020101634,Intensification,Component I,0,0.16
9910,0.016820904,0.017020231,0.023626297,0.020109264,Intensification,Component I,0,0.16
9909,0.016858699,0.017029816,0.02362214,0.020116892,Intensification,Component I,0,0.16
9908,0.016892987,0.017059056,0.023638182,0.02012452,Intensification,Component I,0,0.16
9907,0.016923849,0.017110992,0.023684918,0.020132147,Intensification,Component I,0,0.16
9906,0.016951388,0.017106247,0.023686693,0.020139772,Intensification,Component I,0,0.16
9905,0.016975734,0.017090007,0.023687927,0.020147397,Intensification,Component I,0,0.16
9904,0.016999636,0.017074422,0.023688808,0.020155021,Intensification,Component I,0,0.16
9903,0.017023095,0.017069796,0.023687964,0.020162644,Intensification,Component I,0,0.16
9902,0.017046116,0.0170976,0.023694359,0.020170266,Intensification,Component I,0,0.16
9901,0.017068702,0.017095781,0.023719874,0.020177887,Intensification,Component I,0,0.16
9900,0.017090855,0.01711653,0.023746119,0.020185507,Intensification,Component I,0,0.16
9899,0.017114553,0.017141886,0.023770935,0.020193126,Intensification,Component I,0,0.16
9898,0.017139695,0.017166723,0.023828465,0.020200744,Intensification,Component I,0,0.16
9897,0.017166376,0.01719104,0.023834828,0.020208362,Intensification,Component I,0,0.16
9896,0.01719459,0.01721483,0.023910454,0.020215978,Intensification,Component I,0,0.16
9895,0.017224329,0.017233619,0.023917274,0.020223593,Intensification,Component I,0,0.16
9894,0.017256756,0.017216543,0.023971213,0.020231207,Intensification,Component I,0,0.16
9893,0.017291857,0.017199564,0.024004002,0.020238821,Intensification,Component I,0,0.16
9892,0.017329616,0.017198776,0.023968223,0.020246433,Intensification,Component I,0,0.16
9891,0.017370012,0.017185096,0.023992322,0.020254044,Intensification,Component I,0,0.16
9890,0.017413019,0.017168868,0.023982591,0.020261654,Intensification,Component I,0,0.16
9889,0.017458153,0.017152703,0.023999655,0.020269264,Intensification,Component I,0,0.16
9888,0.017505369,0.017136564,0.024031616,0.020276872,Intensification,Component I,0,0.16
9887,0.017554622,0.017120435,0.024064183,0.020284479,Intensification,Component I,0,0.16
9886,0.017605864,0.017104281,0.024118537,0.020292086,Intensification,Component I,0,0.16
9885,0.017659044,0.017088089,0.024153345,0.020299691,Intensification,Component I,0,0.16
9884,0.01771304,0.017071976,0.024217873,0.020307295,Intensification,Component I,0,0.16
9883,0.017767849,0.017056145,0.024253192,0.020314899,Intensification,Component I,0,0.16
9882,0.017823472,0.017040941,0.024286695,0.020322501,Intensification,Component I,0,0.16
9881,0.017879908,0.017038833,0.024319769,0.020330102,Intensification,Component I,0,0.16
9880,0.017937153,0.01703942,0.024334705,0.020337703,Intensification,Component I,0,0.16
9879,0.017994418,0.017042443,0.024347112,0.020345302,Intensification,Component I,0,0.16
9878,0.018051696,0.017049776,0.024408819,0.0203529,Intensification,Component I,0,0.16
9877,0.018108983,0.017057167,0.024455739,0.020360497,Intensification,Component I,0,0.16
9876,0.018166275,0.017064613,0.024478276,0.020368093,Intensification,Component I,0,0.16
9875,0.018223567,0.017072119,0.02449947,0.020375689,Intensification,Component I,0,0.16
9874,0.018278952,0.017056939,0.024520753,0.020383283,Intensification,Component I,0,0.16
9873,0.018332421,0.017040222,0.02457849,0.020390876,Intensification,Component I,0,0.16
9872,0.018383968,0.017015332,0.024619565,0.020398468,Intensification,Component I,0,0.16
9871,0.018433585,0.017027074,0.024649509,0.020406059,Intensification,Component I,0,0.16
9870,0.018481268,0.01702058,0.024689196,0.020413649,Intensification,Component I,0,0.16
9869,0.018526415,0.016998437,0.024720638,0.020421238,Intensification,Component I,0,0.16
9868,0.018569032,0.016975413,0.024751186,0.020428826,Intensification,Component I,0,0.16
9867,0.018609128,0.016979705,0.024780824,0.020436412,Intensification,Component I,0,0.16
9866,0.018646715,0.016979145,0.024809274,0.020443998,Intensification,Component I,0,0.16
9865,0.018681806,0.016967024,0.024844244,0.020451583,Intensification,Component I,0,0.16
9864,0.018712723,0.016955619,0.024902917,0.020459166,Intensification,Component I,0,0.16
9863,0.018739437,0.016933347,0.024941374,0.020466749,Intensification,Component I,0,0.16
9862,0.018761829,0.016913998,0.024952559,0.020474331,Intensification,Component I,0,0.16
9861,0.018779996,0.016897687,0.024997939,0.020481911,Intensification,Component I,0,0.16
9860,0.018793955,0.016900497,0.02504289,0.02048949,Intensification,Component I,0,0.16
9859,0.018803963,0.016903753,0.025080441,0.020497069,Intensification,Component I,0,0.16
9858,0.018810193,0.016891966,0.025115967,0.020504646,Intensification,Component I,0,0.16
9857,0.018812845,0.01688001,0.025148995,0.020512222,Intensification,Component I,0,0.16
9856,0.018812147,0.016869831,0.025178339,0.020519797,Intensification,Component I,0,0.16
9855,0.018808351,0.016883749,0.025204092,0.020527371,Intensification,Component I,0,0.16
9854,0.018801621,0.016878,0.025225947,0.020534944,Intensification,Component I,0,0.16
9853,0.018792364,0.016886665,0.025244101,0.020542516,Intensification,Component I,0,0.16
9852,0.018781015,0.016911161,0.025258774,0.020550087,Intensification,Component I,0,0.16
9851,0.018767919,0.016919699,0.025269377,0.020557656,Intensification,Component I,0,0.16
9850,0.018753636,0.016917828,0.025277264,0.020565225,Intensification,Component I,0,0.16
9849,0.0187385,0.016916358,0.025282568,0.020572792,Intensification,Component I,0,0.16
9848,0.018723066,0.016915227,0.025285729,0.020580358,Intensification,Component I,0,0.16
9847,0.018707887,0.016914399,0.02528719,0.020587924,Intensification,Component I,0,0.16
9846,0.0186935,0.016913847,0.025293486,0.020595488,Intensification,Component I,0,0.16
9845,0.018680425,0.016913539,0.025289203,0.020603051,Intensification,Component I,0,0.16
9844,0.018668728,0.016913484,0.025286121,0.020610613,Intensification,Component I,0,0.16
9843,0.01865881,0.016913621,0.025284882,0.020618173,Intensification,Component I,0,0.16
9842,0.018651036,0.016913767,0.025283615,0.020625733,Intensification,Component I,0,0.16
9841,0.018645728,0.016914023,0.025282549,0.020633291,Intensification,Component I,0,0.16
9840,0.018643167,0.016914322,0.025281869,0.020640849,Intensification,Component I,0,0.16
9839,0.018642817,0.016914534,0.025281929,0.020648405,Intensification,Component I,0,0.16
9838,0.018644802,0.016914584,0.025282374,0.02065596,Intensification,Component I,0,0.16
9837,0.018649208,0.016914381,0.025282904,0.020663514,Intensification,Component I,0,0.16
9836,0.018655969,0.016913823,0.02528427,0.020671067,Intensification,Component I,0,0.16
9835,0.018665197,0.016912658,0.025286369,0.020678619,Intensification,Component I,0,0.16
9834,0.018675464,0.016911101,0.025288774,0.020686169,Intensification,Component I,0,0.16
9833,0.018686734,0.016909161,0.025291475,0.020693719,Intensification,Component I,0,0.16
9832,0.018698966,0.016906786,0.025293727,0.020701267,Intensification,Component I,0,0.16
9831,0.018712108,0.016903933,0.025287232,0.020708814,Intensification,Component I,0,0.16
9830,0.018726105,0.016900573,0.025283994,0.02071636,Intensification,Component I,0,0.16
9829,0.018739584,0.016897006,0.025283696,0.020723905,Intensification,Component I,0,0.16
9828,0.018752407,0.01689324,0.025283274,0.020731449,Intensification,Component I,0,0.16
9827,0.018764538,0.016889279,0.02528275,0.020738991,Intensification,Component I,0,0.16
9826,0.018775939,0.016885136,0.025282138,0.020746533,Intensification,Component I,0,0.16
9825,0.018786577,0.016880823,0.025281474,0.020754073,Intensification,Component I,0,0.16
9824,0.018795236,0.016877137,0.02528087,0.020761612,Intensification,Component I,0,0.16
9823,0.018801895,0.016874096,0.025280333,0.02076915,Intensification,Component I,0,0.16
9822,0.018806536,0.016871706,0.025279886,0.020776686,Intensification,Component I,0,0.16
9821,0.018809143,0.01686997,0.025279535,0.020784222,Intensification,Component I,0,0.16
9820,0.018809704,0.016868895,0.025279292,0.020791756,Intensification,Component I,0,0.16
9819,0.01880793,0.016868474,0.025279138,0.020799289,Intensification,Component I,0,0.16
9818,0.018803857,0.016868719,0.02527906,0.020806821,Intensification,Component I,0,0.16
9817,0.018797527,0.016869643,0.025279031,0.020814352,Intensification,Component I,0,0.16
9816,0.018788984,0.016871228,0.025279021,0.020821882,Intensification,Component I,0,0.16
9815,0.018778278,0.016873478,0.025279023,0.02082941,Intensification,Component I,0,0.16
9814,0.018766265,0.0168762,0.025279079,0.020836937,Intensification,Component I,0,0.16
9813,0.018752944,0.016879393,0.025279193,0.020844463,Intensification,Component I,0,0.16
9812,0.018738312,0.016883066,0.025279377,0.020851988,Intensification,Component I,0,0.16
9811,0.018722367,0.01688721,0.02527962,0.020859512,Intensification,Component I,0,0.16
9810,0.018705109,0.016891818,0.025285901,0.020867034,Intensification,Component I,0,0.16
9809,0.018687015,0.016896818,0.025294174,0.020874555,Intensification,Component I,0,0.16
9808,0.018668092,0.016904824,0.02528937,0.020882075,Intensification,Component I,0,0.16
9807,0.018648348,0.016907726,0.025284328,0.020889594,Intensification,Component I,0,0.16
9806,0.018627793,0.0169136,0.025283156,0.020897112,Intensification,Component I,0,0.16
9805,0.018606435,0.016919878,0.025284287,0.020904628,Intensification,Component I,0,0.16
9804,0.018584423,0.01692625,0.025285358,0.020912143,Intensification,Component I,0,0.16
9803,0.018561768,0.016932715,0.02528638,0.020919657,Intensification,Component I,0,0.16
9802,0.018538478,0.016939274,0.025287349,0.02092717,Intensification,Component I,0,0.16
9801,0.018514562,0.016946163,0.025288259,0.020934681,Intensification,Component I,0,0.16
9800,0.018490031,0.016953231,0.025289098,0.020942192,Intensification,Component I,0,0.16
9799,0.018464694,0.016960659,0.025289641,0.020949701,Intensification,Component I,0,0.16
9798,0.018438661,0.016968433,0.025289569,0.020957208,Intensification,Component I,0,0.16
9797,0.018411846,0.016976552,0.025289386,0.020964715,Intensification,Component I,0,0.16
9796,0.018384267,0.016984998,0.025289094,0.02097222,Intensification,Component I,0,0.16
9795,0.018355941,0.016993765,0.025288679,0.020979724,Intensification,Component I,0,0.16
9794,0.018326203,0.017002866,0.025309583,0.020987227,Intensification,Component I,0,0.16
9793,0.018295066,0.01701228,0.025301928,0.020994728,Intensification,Component I,0,0.16
9792,0.018262543,0.017023676,0.025288686,0.021002229,Intensification,Component I,0,0.16
9791,0.018228654,0.017031595,0.025288882,0.021009728,Intensification,Component I,0,0.16
9790,0.018193422,0.017041545,0.02530748,0.021017225,Intensification,Component I,0,0.16
9789,0.018156983,0.01705147,0.025329764,0.021024722,Intensification,Component I,0,0.16
9788,0.01811938,0.017061406,0.025351967,0.021032217,Intensification,Component I,0,0.16
9787,0.018080659,0.017072411,0.025374648,0.021039711,Intensification,Component I,0,0.16
9786,0.018040869,0.017081136,0.02539825,0.021047204,Intensification,Component I,0,0.16
9785,0.018000057,0.017084628,0.025412615,0.021054695,Intensification,Component I,0,0.16
9784,0.017958758,0.017083881,0.025447793,0.021062185,Intensification,Component I,0,0.16
9783,0.017916982,0.017093181,0.025477374,0.021069674,Intensification,Component I,0,0.16
9782,0.01787474,0.017115483,0.025501165,0.021077162,Intensification,Component I,0,0.16
9781,0.017832045,0.017130219,0.02548807,0.021084648,Intensification,Component I,0,0.16
9780,0.017788908,0.017140113,0.025474863,0.021092133,Intensification,Component I,0,0.16
